197	15/03/2019 17:15	B	1	7.70	616.6	16-03-2019	GEZ0005S	171790	LOADER	SAMPLER	DRIVER
198	16/03/2019 06:45	A	3	7.67	605.5	16-03-2019	GEZ0002S	171788	LOADER	SAMPLER	DRIVER
199	16/03/2019 09:30	B	1	7.70	621.1	16-03-2019	GEZ0003S	171794	LOADER	SAMPLER	DRIVER
200	16/03/2019 13:15	A	3	7.64	605.5	17-03-2019	GEZ0001S	172327	LOADER	SAMPLER	DRIVER
201	16/03/2019 20:00	B	1	7.70	618.1	17-03-2019	GEZ0003S	171794	LOADER	SAMPLER	DRIVER
202	21/03/2019 17:15	A	3	7.62	604.0	22-03-2019	GEZ0001S	172797	LOADER	SAMPLER	DRIVER
203	21/03/2019 17:15	B	2	7.65	619.2	22-03-2019	GEZ0004S	172907	LOADER	SAMPLER	DRIVER
204	22/03/2019 09:15	B	2	7.67	615.6	22-03-2019	GEZ0002S	172785	LOADER	SAMPLER	DRIVER
205	22/03/2019 09:45	A	3	7.61	600.2	22-03-2019	GEZ0003S	172910	LOADER	SAMPLER	DRIVER
206	22/03/2019 13:15	B	2	7.66	614.5	22-03-2019	GEZ0005S	171790	LOADER	SAMPLER	DRIVER
207	22/03/2019 14:15	A	3	7.61	601.0	22-03-2019	GEZ0004S	172907	LOADER	SAMPLER	DRIVER
208	22/03/2019 15:45	B	2	7.66	615.4	22-03-2019	GEZ0001S	172797	LOADER	SAMPLER	DRIVER
209	22/03/2019 18:15	A	3	7.62	600.1	22-03-2019	GEZ0002S	172785	LOADER	SAMPLER	DRIVER
210	22/03/2019 19:15	B	2	7.67	615.0	22-03-2019	GEZ0003S	172910	LOADER	SAMPLER	DRIVER
211	22/03/2019 20:45	A	3	7.62	600.8	22-03-2019	GEZ0005S	172695	LOADER	SAMPLER	DRIVER
212	22/03/2019 22:00	B	2	7.68	615.6	23-03-2019	GEZ0004S	172907	LOADER	SAMPLER	DRIVER
213	22/03/2019 23:30	A	3	7.63	600.9	23-03-2019	GEZ0001S	172797	LOADER	SAMPLER	DRIVER
214	23/03/2019 01:15	B	2	7.68	616.0	25-03-2019	GEZ0002S	172785	LOADER	SAMPLER	DRIVER
215	23/03/2019 02:30	A	3	7.64	599.8	25-03-2019	GEZ0003S	172910	LOADER	SAMPLER	DRIVER
216	25/03/2019 08:15	B	2	7.67	616.5	25-03-2019	GEZ0005S	172695	LOADER	SAMPLER	DRIVER
217	25/03/2019 09:15	A	3	7.62	601.8	25-03-2019	GEZ0004S	172907	LOADER	SAMPLER	DRIVER
218	25/03/2019 11:00	B	2	7.68	617.5	25-03-2019	GEZ0001S	172797	LOADER	SAMPLER	DRIVER
219	25/03/2019 12:00	A	3	7.62	601.9	25-03-2019	GEZ0002S	172785	LOADER	SAMPLER	DRIVER
220	25/03/2019 13:45	B	2	7.68	617.5	26-03-2019	GEZ0003S	172910	LOADER	SAMPLER	DRIVER
221	25/03/2019 16:00	A	3	7.62	601.9	26-03-2019	GEZ0005S	172695	LOADER	SAMPLER	DRIVER
